2022-01-03T14:39:45, 155.0, 154.0, 154.0, 154.0, 154.0, 154.0, 154.0, 154.0, 153.0, 154.0, 153.0, 154.0, 154.0, 154.0, 155.0, 154.0, 154.0, 154.0, 155.0, 154.0, 155.0, 154.0, 154.0, 153.0, 154.0, 153.0, 154.0, 153.0, 154.0, 153.0, 154.0
2022-01-03T14:40:00, 269.0, 269.0, 270.0, 269.0, 269.0, 270.0, 268.0, 270.0, 269.0, 269.0, 268.0, 269.0, 269.0, 270.0, 268.0, 270.0, 268.0, 270.0, 268.0, 270.0, 268.0, 270.0, 269.0, 270.0, 268.0, 269.0, 268.0, 268.0, 269.0, 269.0, 269.0, 268.0
2022-01-03T14:40:15, 220.0, 221.0, 219.0, 221.0, 219.0, 220.0, 219.0, 220.0, 219.0, 219.0, 219.0, 219.0, 219.0, 220.0, 219.0, 221.0, 219.0, 221.0, 219.0, 221.0, 219.0, 220.0, 219.0, 220.0, 219.0, 220.0, 219.0, 220.0, 219.0, 219.0, 219.0
2022-01-03T14:40:30, 210.0, 209.0, 210.0, 209.0, 210.0, 209.0, 210.0, 210.0, 210.0, 211.0, 211.0, 211.0, 211.0, 212.0, 212.0, 213.0, 212.0, 213.0, 212.0, 213.0, 212.0, 213.0, 211.0, 213.0, 212.0, 213.0, 212.0, 212.0, 212.0, 212.0, 212.0
2022-01-03T14:40:45, 172.0, 172.0, 172.0, 172.0, 172.0, 172.0, 172.0, 172.0, 173.0, 173.0, 173.0, 173.0, 173.0, 172.0, 172.0, 172.0, 172.0, 172.0, 172.0, 172.0, 172.0, 171.0, 172.0, 171.0, 172.0, 172.0, 173.0, 172.0, 173.0, 173.0, 173.0
2022-01-03T14:41:00, 381.0, 379.0, 381.0, 378.0, 382.0, 379.0, 383.0, 381.0, 384.0, 380.0, 385.0, 380.0, 384.0, 381.0, 384.0, 383.0, 384.0, 384.0, 383.0, 384.0, 383.0, 383.0, 382.0, 383.0, 382.0, 383.0, 381.0, 382.0, 383.0, 381.0, 382.0
2022-01-03T14:41:15, 390.0, 393.0, 389.0, 391.0, 389.0, 393.0, 389.0, 394.0, 391.0, 393.0, 392.0, 392.0, 391.0, 392.0, 392.0, 394.0, 392.0, 393.0, 392.0, 393.0, 390.0, 393.0, 390.0, 393.0, 392.0, 393.0, 392.0, 393.0, 392.0, 393.0, 392.0
2022-01-03T14:41:30, 216.0, 215.0, 216.0, 215.0, 215.0, 214.0, 215.0, 215.0, 215.0, 215.0, 214.0, 215.0, 214.0, 215.0, 214.0, 214.0, 214.0, 214.0, 214.0, 215.0, 214.0, 215.0, 215.0, 216.0, 215.0, 216.0, 215.0, 216.0, 216.0, 216.0, 215.0, 216.0
2022-01-03T14:41:45, 229.0, 232.0, 230.0, 232.0, 230.0, 232.0, 231.0, 232.0, 231.0, 232.0, 231.0, 232.0, 230.0, 232.0, 231.0, 231.0, 231.0, 230.0, 231.0, 231.0, 230.0, 230.0, 231.0, 230.0, 232.0, 230.0, 232.0, 230.0, 230.0, 230.0, 229.0
2022-01-03T14:42:00, 198.0, 199.0, 199.0, 200.0, 199.0, 199.0, 199.0, 199.0, 198.0, 198.0, 199.0, 199.0, 198.0, 198.0, 199.0, 197.0, 198.0, 197.0, 198.0, 197.0, 198.0, 197.0, 197.0, 197.0, 198.0, 197.0, 199.0, 198.0, 199.0, 198.0, 200.0, 198.0
2022-01-03T14:42:15, 183.0, 184.0, 183.0, 183.0, 183.0, 183.0, 184.0, 183.0, 183.0, 183.0, 183.0, 183.0, 183.0, 183.0, 183.0, 184.0, 183.0, 184.0, 183.0, 184.0, 183.0, 184.0, 183.0, 184.0, 184.0, 184.0, 183.0, 184.0, 183.0, 184.0, 183.0
2022-01-03T14:42:30, 267.0, 266.0, 267.0, 266.0, 267.0, 266.0, 267.0, 266.0, 267.0, 266.0, 266.0, 266.0, 267.0, 266.0, 267.0, 267.0, 267.0, 266.0, 266.0, 266.0, 266.0, 266.0, 267.0, 266.0, 266.0, 266.0, 267.0, 266.0, 267.0, 267.0, 266.0
2022-01-03T14:42:45, 230.0, 230.0, 230.0, 229.0, 231.0, 229.0, 231.0, 229.0, 232.0, 230.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 231.0, 232.0, 231.0, 232.0, 230.0, 231.0, 231.0, 231.0, 230.0, 231.0, 231.0, 231.0, 231.0, 230.0
